"x"
"oil covering the bottom of"
"fact that the big brother"
"back there at any time"
"could send him back there"
"any time for no real"
"seem to limit his art"
"to limit his art practice"
"the ordeal of the arrest"
"so the terms of his"
"his bail seem to limit"
"there at any time for"
"and the fact that the"
"him back there at any"
"arrest itself and the fact"
"the arrest itself and the"
"time for no real reason"
"for no real reason at"
"bail seem to limit his"
"no real reason at all"
"his art practice in very"
"government could send him back"
"the big brother government could"
"very significant ways not to"
"of the arrest itself and"
"practice in very significant ways"
"that the big brother government"
"terms of his bail seem"
"not to mention the ordeal"
"send him back there at"
"brother government could send him"
"at any time for no"
"s and was popularized by"
"and was popularized by carl"
"paradox has been know about"
"been know about since the"
"the dilemma called the faint"
"the s and was popularized"
"has been know about since"
"dilemma called the faint young"
"faint young sun paradox has"
"called the faint young sun"
"about since the s and"
"know about since the s"
"since the s and was"
"sun paradox has been know"
"the faint young sun paradox"
"young sun paradox has been"
"was popularized by carl sagan"
"have wrestled for answers all"
"and solar physicists have wrestled"
"solar physicists have wrestled for"
"physicists have wrestled for answers"
"for answers all these years"
"wrestled for answers all these"
"geochemists and solar physicists have"
"turnout at my hallelujah my"
"for me my books were"
"released in print form i"
"in print form i had"
"novels have finally been published"
"print form i had a"
"my books were released in"
"an exciting week for me"
"me my books were released"
"my hallelujah my novels have"
"had a fabulous turnout at"
"hallelujah my novels have finally"
"has been an exciting week"
"books were released in print"
"fabulous turnout at my hallelujah"
"at my hallelujah my novels"
"this has been an exciting"
"week for me my books"
"my novels have finally been"
"a fabulous turnout at my"
"form i had a fabulous"
"i had a fabulous turnout"
"been an exciting week for"
"were released in print form"
"exciting week for me my"
"my books have been kindled"
"been kindled or whatever you"
"made available as kindle books"
"kindled or whatever you call"
"it when they are made"
"and now my books have"
"they are made available as"
"books have been kindled or"
"or whatever you call it"
"party and now my books"
"have been kindled or whatever"
"now my books have been"
"call it when they are"
"when they are made available"
"are made available as kindle"
"you call it when they"
"whatever you call it when"
"it took me a couple"
"party the kindle books will"
"the party the kindle books"
"books will be old news"
"for another party but it"
"as if that calls for"
"so by the time i"
"a couple of months to"
"party but it took me"
"me a couple of months"
"that calls for another party"
"months to plan the first"
"the first so by the"
"first so by the time"
"if that calls for another"
"the kindle books will be"
"i give the party the"
"took me a couple of"
"give the party the kindle"
"feel as if that calls"
"the time i give the"
"almost feel as if that"
"calls for another party but"
"but it took me a"
"kindle books will be old"
"to plan the first so"
"by the time i give"
"plan the first so by"
"couple of months to plan"
"another party but it took"
"i almost feel as if"
"time i give the party"
"of months to plan the"
"third book comes out later"
"ll wait until my third"
"later this year to throw"
"book comes out later this"
"until my third book comes"
"this year to throw another"
"guess i ll wait until"
"out later this year to"
"comes out later this year"
"i guess i ll wait"
"wait until my third book"
"i ll wait until my"
"year to throw another cyberparty"
"my third book comes out"
"to be honest i don"
"release of a third book"
"as exciting as the dual"
"dual release of the first"
"i don t think people"
"third book quite as exciting"
"t think people will find"
"find the release of a"
"though to be honest i"
"the release of a third"
"as the dual release of"
"planning it though to be"
"people will find the release"
"be fun planning it though"
"book quite as exciting as"
"release of the first two"
"quite as exciting as the"
"it though to be honest"
"be honest i don t"
"honest i don t think"
"of a third book quite"
"think people will find the"
"should be fun planning it"
"exciting as the dual release"
"fun planning it though to"
"a third book quite as"
"the dual release of the"
"will find the release of"
"don t think people will"
"unless of course by then"
"i am a celebrated author"
"then i am a celebrated"
"by then i am a"
"course by then i am"
"of course by then i"
"others i mean not just"
"celebrated by others i mean"
"by others i mean not"
"i mean not just me"
"to start uploading some of"
"my radio shows to mixcloud"
"start uploading some of my"
"m going to start uploading"
"of my radio shows to"
"uploading some of my radio"
"to mixcloud in the weeks"
"i m going to start"
"some of my radio shows"
"mixcloud in the weeks to"
"shows to mixcloud in the"
"going to start uploading some"
"in the weeks to come"
"radio shows to mixcloud in"
"rape started being treated as"
"that rape started being treated"
"as the unforgivable atrocity it"
"rather than just a symptom"
"time that rape started being"
"is rather than just a"
"s high time that rape"
"atrocity it is rather than"
"than just a symptom of"
"treated as the unforgivable atrocity"
"the unforgivable atrocity it is"
"high time that rape started"
"being treated as the unforgivable"
"started being treated as the"
"unforgivable atrocity it is rather"
"just a symptom of war"
"it s high time that"
"it is rather than just"
"or the lack there of"
"week i would like to"
"to focus on diets or"
"like to focus on diets"
"i would like to focus"
"this week i would like"
"on diets or the lack"
"would like to focus on"
"diets or the lack there"
"focus on diets or the"
"fear no evil for you"
"for you are with me"
"no evil for you are"
"i fear no evil for"
"evil for you are with"
"soothing a chill afflicted tongue"
"antidote for soothing a chill"
"blending together ground almonds and"
"afflicted tongue the nutty drink"
"milk is the best antidote"
"almond milk is the best"
"drink made by blending together"
"the best antidote for soothing"
"a chill afflicted tongue the"
"nutty drink made by blending"
"tongue the nutty drink made"
"for soothing a chill afflicted"
"the nutty drink made by"
"together ground almonds and water"
"is the best antidote for"
"made by blending together ground"
"best antidote for soothing a"
"horchata almond milk is the"
"chill afflicted tongue the nutty"
"by blending together ground almonds"
"curia especially my co workers"
"saint louis and of those"
"blessed to serve as priest"
"prayers of the many faithful"
"count upon the continued intercession"
"and of those with whom"
"and the communion of saints"
"la crosse and in the"
"have been blessed to serve"
"and bishop especially in my"
"roman curia especially my co"
"the many faithful whom i"
"have been in the past"
"the blessed virgin mary and"
"communion of saints and the"
"upon the continued intercession of"
"at the supreme tribunal of"
"to serve in the roman"
"especially in my home diocese"
"in my home diocese the"
"the roman curia especially my"
"of those with whom i"
"serve in the roman curia"
"been in the past and"
"the diocese of la crosse"
"and am now privileged to"
"i have been blessed to"
"of the many faithful whom"
"the continued intercession of the"
