"x"
"out later this year"
"comes out later this"
"until my third book"
"year to throw another"
"book comes out later"
"guess i ll wait"
"ll wait until my"
"i guess i ll"
"third book comes out"
"wait until my third"
"to throw another cyberparty"
"later this year to"
"this year to throw"
"i ll wait until"
"be fun planning it"
"quite as exciting as"
"release of the first"
"i don t think"
"as exciting as the"
"honest i don t"
"a third book quite"
"it though to be"
"though to be honest"
"find the release of"
"don t think people"
"t think people will"
"should be fun planning"
"planning it though to"
"release of a third"
"the release of a"
"will find the release"
"people will find the"
"fun planning it though"
"the dual release of"
"think people will find"
"of a third book"
"exciting as the dual"
"third book quite as"
"of the first two"
"to be honest i"
"be honest i don"
"book quite as exciting"
"dual release of the"
"as the dual release"
"unless of course by"
"by then i am"
"i am a celebrated"
"then i am a"
"am a celebrated author"
"course by then i"
"of course by then"
"i mean not just"
"mean not just me"
"by others i mean"
"others i mean not"
"celebrated by others i"
"start uploading some of"
"to mixcloud in the"
"of my radio shows"
"shows to mixcloud in"
"radio shows to mixcloud"
"uploading some of my"
"some of my radio"
"going to start uploading"
"m going to start"
"i m going to"
"in the weeks to"
"mixcloud in the weeks"
"to start uploading some"
"my radio shows to"
"the weeks to come"
"just a symptom of"
"that rape started being"
"is rather than just"
"a symptom of war"
"being treated as the"
"time that rape started"
"atrocity it is rather"
"treated as the unforgivable"
"s high time that"
"it s high time"
"started being treated as"
"rape started being treated"
"unforgivable atrocity it is"
"it is rather than"
"high time that rape"
"than just a symptom"
"as the unforgivable atrocity"
"the unforgivable atrocity it"
"rather than just a"
"or the lack there"
"week i would like"
"focus on diets or"
"like to focus on"
"diets or the lack"
"this week i would"
"on diets or the"
"i would like to"
"would like to focus"
"to focus on diets"
"the lack there of"
"no evil for you"
"fear no evil for"
"evil for you are"
"i fear no evil"
"you are with me"
"for you are with"
"a chill afflicted tongue"
"milk is the best"
"afflicted tongue the nutty"
"almond milk is the"
"by blending together ground"
"ground almonds and water"
"best antidote for soothing"
"antidote for soothing a"
"soothing a chill afflicted"
"together ground almonds and"
"drink made by blending"
"is the best antidote"
"chill afflicted tongue the"
"for soothing a chill"
"made by blending together"
"blending together ground almonds"
"horchata almond milk is"
"nutty drink made by"
"the best antidote for"
"tongue the nutty drink"
"the nutty drink made"
"of saint louis and"
"privileged to serve in"
"the communion of saints"
"home diocese the diocese"
"co workers at the"
"the diocese of la"
"in the roman curia"
"tribunal of the apostolic"
"now privileged to serve"
"the archdiocese of saint"
"of the many faithful"
"serve in the roman"
"count upon the continued"
"bishop especially in my"
"am now privileged to"
"the prayers of the"
"prayers of the many"
"in the archdiocese of"
"of those with whom"
"the blessed virgin mary"
"with whom i have"
"continued intercession of the"
"in my home diocese"
"the many faithful whom"
"in the past and"
"of the apostolic signatura"
"and am now privileged"
"of the blessed virgin"
"saint louis and of"
"virgin mary and the"
"blessed virgin mary and"
"been in the past"
"saints and the prayers"
"intercession of the blessed"
"i count upon the"
"diocese of la crosse"
"those with whom i"
"faithful whom i have"
"louis and of those"
"and of those with"
"the supreme tribunal of"
"priest and bishop especially"
"roman curia especially my"
"and the prayers of"
"especially in my home"
"the roman curia especially"
"curia especially my co"
"my home diocese the"
"of saints and the"
"i have been in"
"upon the continued intercession"
"of la crosse and"
"and in the archdiocese"
"have been blessed to"
"and bishop especially in"
"la crosse and in"
"my co workers at"
"workers at the supreme"
"to serve in the"
"past and am now"
"crosse and in the"
"been blessed to serve"
"supreme tribunal of the"
"diocese the diocese of"
"especially my co workers"
"the past and am"
"at the supreme tribunal"
"i have been blessed"
"have been in the"
"serve as priest and"
"blessed to serve as"
"whom i have been"
"as priest and bishop"
"archdiocese of saint louis"
"mary and the communion"
"the continued intercession of"
"communion of saints and"
"and the communion of"
"many faithful whom i"
"to serve as priest"
"gives me the confidence"
"which his holiness intends"
"and love from the"
"me the confidence to"
"the great honor and"
"god s immeasurable and"
"from the glorious pierced"
"his holiness intends to"
"accept the great honor"
"to confer upon me"
"holiness intends to confer"
"and burden which his"
"of god s immeasurable"
"immeasurable and unceasing outpouring"
"of mercy and love"
"the knowledge of god"
"pierced heart of jesus"
"the glorious pierced heart"
"and unceasing outpouring of"
"mercy and love from"
"glorious pierced heart of"
"knowledge of god s"
"of jesus gives me"
"love from the glorious"
"burden which his holiness"
"jesus gives me the"
"to accept the great"
"only the knowledge of"
"s immeasurable and unceasing"
"unceasing outpouring of mercy"
"great honor and burden"
"the confidence to accept"
"intends to confer upon"
"honor and burden which"
"confidence to accept the"
"heart of jesus gives"
"outpouring of mercy and"
"writes about was the"
"road that lasted until"
"akron canton youngstown which"
"lasted until its merger"
"among the successes that"
"with the norfolk western"
"that grant writes about"
"short line road that"
"successes that grant writes"
"canton youngstown which became"
"became a viable short"
"was the akron canton"
"a viable short line"
"merger with the norfolk"
"which became a viable"
"viable short line road"
"youngstown which became a"
"about was the akron"
"line road that lasted"
"the successes that grant"
"that lasted until its"
"until its merger with"
"its merger with the"
"grant writes about was"
"the norfolk western railway"
"the akron canton youngstown"
"in akron still remains"
"wheeling lake erie railway"
"y which was headquartered"
"today as the modern"
"as the modern wheeling"
"service today as the"
"ac y which was"
"the modern wheeling lake"
"the former ac y"
"of the former ac"
"in service today as"
"former ac y which"
"remains in service today"
"was headquartered in akron"
"akron still remains in"
"modern wheeling lake erie"
"still remains in service"
"which was headquartered in"
"much of the former"
"headquartered in akron still"
"i write the sun"
"the sun is setting"
"is setting over surrey"
"write the sun is"
"sun is setting over"
"as i write the"
"as it has been"
"good to mention this"
"it feels good to"
"it has been a"
"this as it has"
"a while since we"
"feels good to mention"
"while since we have"
"has been a while"
"mention this as it"
"have seen the sun"
"to mention this as"
"we have seen the"
"been a while since"
"since we have seen"
"sunshine can make in"
"what a difference those"
"make in your day"
"amazing what a difference"
"rays of sunshine can"
"difference those warm rays"
"it amazing what a"
"of sunshine can make"
"can make in your"
"a difference those warm"
"those warm rays of"
"t it amazing what"
"isn t it amazing"
"warm rays of sunshine"
"made me stop and"
"think of our remaining"
"remaining time in england"
"stop and think of"
"and think of our"
"our remaining time in"
"it made me stop"
"today it made me"
"me stop and think"
"of our remaining time"
"believe that we are"
"we are now counting"
"are now counting down"
"that we are now"
"hard to believe that"
"to believe that we"
"is hard to believe"
"it is hard to"
"ten weeks to moving"
"weeks to moving day"
"it the best i"
"the best i can"
"decided to take extra"
"take extra care each"
"care each day to"
"capture it the best"
"surroundings and capture it"
"to really look closely"
"really look closely at"
"extra care each day"
"look closely at my"
"to take extra care"
"at my surroundings and"
"day to really look"
"closely at my surroundings"
"and capture it the"
"have decided to take"
"each day to really"
"my surroundings and capture"
"i have decided to"
"s no specific time"
"s release the crew"
"the crew member said"
"specific time for indie"
"there s no specific"
"time for indie s"
"release the crew member"
"for indie s release"
"indie s release the"
"no specific time for"
"the festivals next year"
"ll probably bring it"
"bring it to the"
"probably bring it to"
"he ll probably bring"
"it to the festivals"
"to the festivals next"
"to bring it into"
"hopes to bring it"
"bring it into syndication"
"he hopes to bring"
"just harvested from the"
"beets that i just"
"carrots and beets that"
"the garden for christmas"
"these are some carrots"
"are some carrots and"
"garden for christmas dinner"
"some carrots and beets"
"from the garden for"
"i just harvested from"
"and beets that i"
"that i just harvested"
"harvested from the garden"
"vegetables in the ground"
"it really is possible"
"ground well into the"
"keep your carrots beets"
"beets and many of"
