"x"
"the prayers of"
"the communion of"
"the archdiocese of"
"of those with"
"crosse and in"
"and am now"
"of la crosse"
"co workers at"
"the supreme tribunal"
"communion of saints"
"and in the"
"and the communion"
"of saint louis"
"serve as priest"
"to serve as"
"been in the"
"and the prayers"
"i have been"
"especially my co"
"been blessed to"
"my co workers"
"unceasing outpouring of"
"of mercy and"
"confer upon me"
"great honor and"
"god s immeasurable"
"the glorious pierced"
"heart of jesus"
"accept the great"
"holiness intends to"
"to confer upon"
"honor and burden"
"immeasurable and unceasing"
"burden which his"
"pierced heart of"
"me the confidence"
"confidence to accept"
"his holiness intends"
"mercy and love"
"only the knowledge"
"of god s"
"from the glorious"
"and burden which"
"love from the"
"s immeasurable and"
"intends to confer"
"knowledge of god"
"the knowledge of"
"to accept the"
"and love from"
"the great honor"
"which his holiness"
"the confidence to"
"gives me the"
"jesus gives me"
"and unceasing outpouring"
"outpouring of mercy"
"of jesus gives"
"glorious pierced heart"
"the norfolk western"
"youngstown which became"
"merger with the"
"that grant writes"
"was the akron"
"its merger with"
"which became a"
"viable short line"
"successes that grant"
"akron canton youngstown"
"line road that"
"among the successes"
"short line road"
"grant writes about"
"the successes that"
"until its merger"
"canton youngstown which"
"the akron canton"
"that lasted until"
"lasted until its"
"became a viable"
"norfolk western railway"
"a viable short"
"writes about was"
"about was the"
"road that lasted"
"with the norfolk"
"today as the"
"headquartered in akron"
"service today as"
"was headquartered in"
"in akron still"
"of the former"
"remains in service"
"which was headquartered"
"y which was"
"wheeling lake erie"
"in service today"
"ac y which"
"lake erie railway"
"much of the"
"modern wheeling lake"
"akron still remains"
"as the modern"
"former ac y"
"still remains in"
"the former ac"
"the modern wheeling"
"the sun is"
"sun is setting"
"i write the"
"as i write"
"write the sun"
"is setting over"
"setting over surrey"
"good to mention"
"to mention this"
"it feels good"
"it has been"
"a while since"
"feels good to"
"while since we"
"mention this as"
"as it has"
"has been a"
"been a while"
"this as it"
"seen the sun"
"have seen the"
"since we have"
"we have seen"
"warm rays of"
"those warm rays"
"sunshine can make"
"make in your"
"isn t it"
"rays of sunshine"
"difference those warm"
"it amazing what"
"of sunshine can"
"what a difference"
"a difference those"
"in your day"
"can make in"
"amazing what a"
"t it amazing"
"stop and think"
"me stop and"
"time in england"
"think of our"
"and think of"
"made me stop"
"remaining time in"
"it made me"
"today it made"
"of our remaining"
"our remaining time"
"are now counting"
"believe that we"
"that we are"
"it is hard"
"we are now"
"hard to believe"
"to believe that"
"is hard to"
"now counting down"
"weeks to moving"
"to moving day"
"ten weeks to"
"my surroundings and"
"take extra care"
"extra care each"
"i have decided"
"each day to"
"day to really"
"decided to take"
"look closely at"
"to really look"
"closely at my"
"care each day"
"to take extra"
"have decided to"
"really look closely"
"it the best"
"surroundings and capture"
"at my surroundings"
"and capture it"
"capture it the"
"the best i"
"best i can"
"time for indie"
"s release the"
"crew member said"
"release the crew"
"for indie s"
"specific time for"
"s no specific"
"no specific time"
"there s no"
"indie s release"
"the crew member"
"probably bring it"
"he ll probably"
"ll probably bring"
"the festivals next"
"to the festivals"
"it to the"
"bring it to"
"festivals next year"
"hopes to bring"
"he hopes to"
"to bring it"
"it into syndication"
"bring it into"
"some carrots and"
"beets that i"
"that i just"
"these are some"
"are some carrots"
"the garden for"
"i just harvested"
"carrots and beets"
"harvested from the"
"just harvested from"
"garden for christmas"
"for christmas dinner"
"and beets that"
"from the garden"
"the ground well"
"carrots beets and"
"vegetables in the"
"of the other"
"your carrots beets"
"keep your carrots"
"into the winter"
"other root vegetables"
"well into the"
"really is possible"
"it really is"
"in the ground"
"root vegetables in"
"ground well into"
"the other root"
"and many of"
"to keep your"
"possible to keep"
"beets and many"
"is possible to"
"many of the"
"town and set"
"and set forth"
"the still sleeping"
"sleeping town and"
"in the still"
"still sleeping town"
"can do the"
"then you can"
"do the work"
"the work for"
"you can do"
"work for me"
"at the moment"
"time mother at"
"the worst demons"
"from an ugly"
"know i think"
"am a full"
"wonderfully supportive friends"
"aged and i"
"faced the worst"
"to know i"
"still getting to"
"ugly childhood i"
"easygoing most of"
"am still getting"
"from turning not"
"not that i"
"i am an"
"about me i"
"have lots of"
"counting i am"
"from childhood and"
"mother to wonderful"
"away from turning"
"am days away"
"a full time"
"worst demons from"
"divorced i have"
"to wonderful sons"
"of the time"
"in the process"
"childhood and some"
"think i have"
"i am still"
"sons aged and"
"i have lots"
"moment i am"
"process of getting"
"a little background"
"demons from an"
"background about me"
"i have faced"
"have faced the"
"little background about"
"the process of"
"getting divorced i"
"i think i"
"a mother to"
"supportive friends some"
"friends some from"
"childhood i am"
"most of the"
"getting to know"
"an easygoing most"
"some from childhood"
"the moment i"
"i am days"
"so a little"
"full time mother"
"me i am"
"of wonderfully supportive"
"turning not that"
"some i am"
"lots of wonderfully"
"i am counting"
"wonderful sons aged"
"am a mother"
"am counting i"
"i am a"
"i am currently"
"and some i"
"of getting divorced"
"am an easygoing"
"an ugly childhood"
"am currently in"
"days away from"
"and i am"
"mother at the"
"currently in the"
"that i am"
"and happy usually"
"coffee and i"
"love chats and"
"person i love"
"i am very"
"am very playful"
"usually person i"
"chats and coffee"
"i love chats"
"happy usually person"
"and i am"
"and coffee and"
"see justice prevail"
"who write mysteries"
"write mysteries want"
"want to see"
"mysteries want to"
"to see justice"
"us who write"
"many of us"
"of us who"
"q many of"
"books right does"
"least enjoy a"
"at least enjoy"
"or at least"
"a happy ending"
"win out or"
"not always win"
"in your books"
"out or at"
"enjoy a happy"
"right does not"
"always win out"
"your books right"
"does not always"
"the talented mr"
"with the talented"
"ways you seem"
"be following in"
"of patricia highsmith"
"in some ways"
"patricia highsmith with"
"highsmith with the"
"the footsteps of"
"seem to be"
"you seem to"
"footsteps of patricia"
"to be following"
"in the footsteps"
"some ways you"
"following in the"
"characters do commit"
"yet we cheer"
"we cheer for"
"do commit murder"
"murder and yet"
"cheer for them"
"your characters do"
"ripley because your"
"and yet we"
"commit murder and"
"because your characters"
"safety and security"
"and security in"
"in the neighborhood"
"hopeful that this"
"security in the"
"gang operated u"
"where this gang"
"that this prosecution"
"the neighborhood where"
"neighborhood where this"
"this prosecution will"
"this gang operated"
"we are hopeful"
"restore safety and"
"are hopeful that"
"prosecution will restore"
"will restore safety"
"barbara mcquade said"
"attorney barbara mcquade"
"than hope to"
"more than hope"
"give more than"
"hope to everyone"
"to everyone here"
"you give more"
"can you give"
"i am way"
"way too passionate"
"am way too"
"i found that"
"i read this"
"an ok balance"
"while i found"
"that i have"
"found that i"
"this great article"
"the different male"
"many traits i"
"i lean more"
"towards the lover"
"great article about"
"of many traits"
"about the different"
"article about the"
"have an ok"
"male archetypes and"
"more towards the"
"archetypes and while"
"different male archetypes"
"balance of many"
"traits i lean"
"lean more towards"
"read this great"
"and while i"
"ok balance of"
"i have an"
"romantic artistic and"
"idealistic which could"
"could lead to"
"don t stay"
"artistic and idealistic"
"if i don"
"which could lead"
"i don t"
"and idealistic which"
"t stay in"
"to perversion and"
"stay in balance"
"perversion and addiction"
"addiction if i"
"and addiction if"
"lead to perversion"
"the complete contents"
"complete contents are"
"the male clergy"
"as buffoons in"
"male clergy as"
"in austen s"
"clergy as buffoons"
"note male clergy"
"novels like mr"
"buffoons in austen"
"clergy were responsible"
"austen s novels"
"of the restrictions"
"women hence the"
"imposed upon women"
"amusing note male"
"were responsible for"
"hence the male"
"the restrictions imposed"
"male clergy were"
"responsible for many"
"upon women hence"
"s novels like"
"an amusing note"
"many of the"
"restrictions imposed upon"
"for many of"
"emma and mr"
"elton in emma"
"in emma and"
"and pride and"
"collins and pride"
"pride and prejudice"
"or push ups"
"bench press or"
"press or push"
"part of what"
"i love introducing"
"people minds to"
"so i really"
"i really enjoyed"
"delights of virginian"
"what i do"
"wine i love"
"it really is"
"virginian wine i"
"best part of"
"new things it"
"to new things"
"opening people minds"
"of virginian wine"
"the best part"
"love introducing people"
"to the delights"
"of what i"
"the delights of"
"really enjoyed opening"
"introducing people to"
"is the best"
"really is the"
"things it really"
"enjoyed opening people"
"people to new"
"minds to the"
"really where many"
"of us are"
"is really where"
"this is really"
"many of us"
"where many of"
"we want instant"
"we want god"
"dictate in prayer"
"want god to"
"following jesus and"
"results from following"
"and we want"
"god to do"
"we dictate in"
"jesus and we"
"to do everything"
"instant results from"
"do everything we"
"everything we dictate"
"want instant results"
"from following jesus"
"catchy or our"
"because the sermons"
"latest gadgets and"
"or our plan"
"because of the"
"explode with growth"
"technology because the"
"plan has been"
"and catchy or"
"we expect our"
"been proven by"
"growth because of"
"churches to produce"
"the sermons are"
"mega churches to"
"sermons are entertaining"
"entertaining and catchy"
"expect our churches"
"to explode with"
"produce spiritual fruit"
"are entertaining and"
"gadgets and technology"
"with growth because"
"by other mega"
"churches to explode"
"the latest gadgets"
"other mega churches"
"of the latest"
"has been proven"
"and technology because"
"to produce spiritual"
"our plan has"
"proven by other"
"our churches to"
"to grow his"
"happened to loving"
"following him and"
"to loving jesus"
"grow his church"
"and allowing him"
"allowing him to"
"whatever happened to"
"him to grow"
"him and allowing"
"loving jesus following"
"jesus following him"
"and praying hard"
"simply working hard"
"working hard and"
"to simply working"
"happened to simply"
"hard and praying"
"whatever happened to"
"god and loving"
"and loving people"
"happened to loving"
"to loving god"
"loving god and"
"whatever happened to"
"church planting movements"
"in our agendas"
"things in our"
"are those things"
"and training seminars"
"those things in"
"our agendas church"
"planting movements and"
"movements and training"
"agendas church planting"
"where are those"
"filled and even"
"filled to overflowing"
"submit that many"
"even filled to"
"that many of"
"may be filled"
"are still empty"
"churches are still"
"our churches are"
"the people filling"
"filling our churches"
"churches may be"
"but i would"
"overflowing but i"
"and even filled"
"of the people"
"would submit that"
"i would submit"
"to overflowing but"
"people filling our"
"many of the"
"be filled and"
"the sisters of"
"magnificent this corrosion"
"sisters of mercy"
"mercy s shining"
"s shining moments"
"first album s"
"of mercy s"
"the magnificent this"
"black planet and"
"then here are"
"s black planet"
"album s black"
